1.1.1.1             # awms-network.com
104.21.234.233      # goregrish.com
104.21.234.234      # analpics.pro
104.21.234.235      # analpics.pro
104.21.234.236      # pornogratis.vlog.br
104.21.234.237      # pornogratis.vlog.br
104.21.234.238      # moviesand.com
104.21.234.239      # moviesand.com
104.21.234.240      # pussyspace.net
104.21.234.241      # pussyspace.net
104.21.234.242      # pornoamateurlatino.net
104.21.234.243      # pornoamateurlatino.net
104.21.234.244      # hanime.tv
104.21.234.245      # hanime.tv
104.21.234.246      # cdndoe.xyz
104.21.234.247      # cdndoe.xyz
104.21.234.248      # zmovs.com
104.21.234.249      # zmovs.com
104.21.234.250      # zootubenet.com
104.21.234.251      # zootubenet.com
104.21.234.252      # nastyporn.pro
104.21.234.253      # nastyporn.pro
104.21.234.254      # fapvid.net
104.21.235.2        # fapvid.net
104.21.235.3        # befuck.net
104.21.235.4        # befuck.net
104.21.235.5        # anime.freehentaistream.com
104.21.235.6        # anime.freehentaistream.com
104.21.235.7        # 4cache.net
104.21.235.8        # 4cache.net
104.21.235.9        # celebritysex.co
104.21.235.10       # celebritysex.co
104.21.235.11       # girlsexwithanimals.com
104.21.235.12       # girlsexwithanimals.com
104.21.235.13       # 18dreams.net
104.21.235.14       # 18dreams.net
104.21.235.15       # xvideosdesi.net
104.21.235.16       # xvideosdesi.net
104.21.235.17       # svideos.pro
104.21.235.18       # svideos.pro
104.21.235.19       # img1-xc.hellcdn.net
104.21.235.20       # img1-xc.hellcdn.net
104.21.235.21       # static.underhentai.net
104.21.235.22       # static.underhentai.net
104.21.235.23       # hentaila.com
104.21.235.24       # hentaila.com
104.21.235.25       # instawank.com
104.21.235.26       # instawank.com
104.21.235.27       # hentai.tv
104.21.235.28       # hentai.tv
104.21.235.29       # freepornsex.net
104.21.235.30       # freepornsex.net
104.21.235.31       # megapornpics.com
104.21.235.32       # megapornpics.com
104.21.235.33       # mom2fuck.mobi
104.21.235.34       # mom2fuck.mobi
104.21.235.35       # 18firstanal.com
104.21.235.36       # 18firstanal.com
104.21.235.37       # xxx-comics.com
104.21.235.38       # xxx-comics.com
104.21.235.39       # gayxxxtube.net
104.21.235.40       # gayxxxtube.net
104.21.235.41       # azzporn.com
104.21.235.42       # azzporn.com
104.21.235.43       # advertising.justusboys.net
104.21.235.44       # advertising.justusboys.net
104.21.235.45       # all-nude-celebs.net
104.21.235.46       # all-nude-celebs.net
104.21.235.49       # theteensexy.com
104.21.235.50       # theteensexy.com
104.21.235.51       # pornj.com
104.21.235.52       # pornj.com
104.21.235.53       # fadadosexo.com
104.21.235.54       # fadadosexo.com
104.21.235.55       # 3dcentaurporn.com
104.21.235.56       # 3dcentaurporn.com
104.21.235.57       # 85tube.com
104.21.235.58       # 85tube.com
104.21.235.59       # pornox.pro
104.21.235.60       # pornox.pro
104.21.235.61       # pornsexerotica.com
104.21.235.62       # pornsexerotica.com
104.21.235.65       # gaysexfarm.com
104.21.235.66       # gaysexfarm.com
104.21.235.67       # ebony8.com
104.21.235.68       # ebony8.com
104.21.235.69       # camperks.com
104.21.235.70       # camperks.com
104.21.235.73       # babes.nudegirlserotica.com
104.21.235.74       # babes.nudegirlserotica.com
104.21.235.75       # animalforsex.com
104.21.235.76       # animalforsex.com
104.21.235.77       # bigvideo.net
104.21.235.78       # bigvideo.net
104.21.235.79       # nudes.blog.br
104.21.235.80       # nudes.blog.br
104.21.235.81       # babe.today
104.21.235.82       # babe.today
104.21.235.83       # legalporn4k.com
104.21.235.84       # legalporn4k.com
104.21.235.85       # arabxxxporn.com
104.21.235.86       # arabxxxporn.com
104.21.235.87       # hqvirgins.com
104.21.235.88       # hqvirgins.com
104.21.235.89       # beastysexlinks.com
104.21.235.90       # beastysexlinks.com
104.21.235.91       # grannyxxxtube.net
104.21.235.92       # grannyxxxtube.net
104.21.235.93       # bizarropornos.com
104.21.235.94       # bizarropornos.com
104.21.235.95       # buceta.biz
104.21.235.96       # buceta.biz
104.21.235.97       # affairhub.com
104.21.235.98       # affairhub.com
104.21.235.99       # its.porn
104.21.235.100      # its.porn
104.21.235.101      # milfdp.com
104.21.235.102      # milfdp.com
104.21.235.103      # eroslist.net
104.21.235.104      # eroslist.net
104.21.235.105      # amatrys.com
104.21.235.106      # amatrys.com
104.21.235.107      # evexxx.com
104.21.235.108      # evexxx.com
104.21.235.109      # fivestarpornsites.com
104.21.235.110      # fivestarpornsites.com
104.21.235.111      # 3gpjizz.mobi
104.21.235.112      # 3gpjizz.mobi
104.21.235.113      # zoogay.net
104.21.235.114      # zoogay.net
104.21.235.115      # nsfwmonster.com
104.21.235.116      # nsfwmonster.com
104.21.235.117      # brazz-girls.com
104.21.235.118      # brazz-girls.com
104.21.235.119      # manhwa18.com
104.21.235.120      # manhwa18.com
104.21.235.123      # vercomicsporno.com
104.21.235.124      # vercomicsporno.com
104.21.235.125      # borwap.pro
104.21.235.126      # borwap.pro
104.21.235.127      # pornzvideo.com
104.21.235.128      # pornzvideo.com
104.21.235.129      # analxxxvideo.com
104.21.235.130      # analxxxvideo.com
104.21.235.131      # sss.xxx
104.21.235.132      # sss.xxx
104.21.235.133      # 2beeg.me
104.21.235.134      # 2beeg.me
104.21.235.135      # fuck-mature.co
104.21.235.136      # fuck-mature.co
104.21.235.137      # japanbeast.com
104.21.235.138      # japanbeast.com
104.21.235.139      # bestialityvideo.us
104.21.235.140      # bestialityvideo.us
104.21.235.141      # beastythumbs.com
104.21.235.142      # beastythumbs.com
104.21.235.143      # dogofcum.com
104.21.235.144      # dogofcum.com
104.21.235.145      # go-indian.pro
104.21.235.146      # go-indian.pro
104.21.235.147      # filmyporno.net
104.21.235.148      # filmyporno.net
104.21.235.149      # videoxxx.mobi
104.21.235.150      # videoxxx.mobi
104.21.235.151      # hentaiplay.net
104.21.235.152      # hentaiplay.net
104.21.235.153      # boywankers.com
104.21.235.154      # boywankers.com
104.21.235.155      # collegeporn.net
104.21.235.156      # collegeporn.net
104.21.235.157      # bravopornos.com
104.21.235.158      # bravopornos.com
104.21.235.159      # animalincum.com
104.21.235.160      # animalincum.com
104.21.235.161      # arabysexy.com
104.21.235.162      # arabysexy.com
104.21.235.163      # sucksex.com
104.21.235.164      # sucksex.com
104.21.235.165      # lewdthots.com
104.21.235.166      # lewdthots.com
104.21.235.167      # pornteentube.tv
104.21.235.168      # pornteentube.tv
104.21.235.169      # gostosaseamadoras.com
104.21.235.170      # gostosaseamadoras.com
104.21.235.171      # mommysgirl.net
104.21.235.172      # mommysgirl.net
104.21.235.173      # 8muses.com
104.21.235.174      # 8muses.com
104.21.235.175      # filmesdesexo.blog
104.21.235.176      # filmesdesexo.blog
104.21.235.177      # zoobestialitymovies.com
104.21.235.178      # zoobestialitymovies.com
104.21.235.179      # bucetaspeludas.com.br
104.21.235.180      # bucetaspeludas.com.br
104.21.235.181      # efukt.com
104.21.235.182      # efukt.com
104.21.235.185      # lesbian8.com
104.21.235.186      # lesbian8.com
104.21.235.187      # 18youngporn.net
104.21.235.188      # 18youngporn.net
104.21.235.189      # risquesluts.com
104.21.235.190      # risquesluts.com
104.21.235.191      # fuckjapanesegirls.com
104.21.235.192      # fuckjapanesegirls.com
104.21.235.193      # porn00.org
104.21.235.194      # porn00.org
104.21.235.195      # beegnow.com
104.21.235.196      # beegnow.com
104.21.235.197      # totallyfreecam.com
104.21.235.198      # totallyfreecam.com
104.21.235.199      # camboystube.net
104.21.235.200      # camboystube.net
104.21.235.201      # dogcumshot.net
104.21.235.202      # dogcumshot.net
104.21.235.203      # babblesex.com
104.21.235.204      # babblesex.com
104.21.235.205      # 300porn.pro
104.21.235.206      # 300porn.pro
104.21.235.207      # sexhd.pics
104.21.235.208      # sexhd.pics
104.21.235.209      # onlinestars.net
104.21.235.210      # onlinestars.net
104.21.235.211      # sexmixxx.com
104.21.235.212      # sexmixxx.com
104.21.235.213      # ongaytube.com
104.21.235.214      # ongaytube.com
104.22.0.68         # gaymes.net
104.22.1.68         # gaymes.net
104.22.2.12         # erotik.quoka.de
104.22.2.127        # slixa.com
104.22.2.179        # slayed.com
104.22.3.12         # erotik.quoka.de
104.22.3.127        # slixa.com
104.22.3.179        # slayed.com
104.22.6.52         # gfy.com
104.22.6.237        # i.c7cdn.com
104.22.7.52         # gfy.com
104.22.7.237        # i.c7cdn.com
104.22.8.35         # skipthegames.com
104.22.8.224        # myreadingmanga.info
104.22.9.35         # skipthegames.com
104.22.9.224        # myreadingmanga.info
104.22.10.57        # hentaiverse.org
104.22.10.86        # kink.com
104.22.10.109       # tushyraw.com
104.22.11.57        # hentaiverse.org
104.22.11.86        # kink.com
104.22.11.109       # tushyraw.com
104.22.14.164       # eurogirlsescort.com
104.22.15.164       # eurogirlsescort.com
104.22.18.113       # img.rule34.xxx
104.22.18.130       # topescortbabes.com
104.22.18.170       # fapello.com
104.22.19.113       # img.rule34.xxx
104.22.19.130       # topescortbabes.com
104.22.19.170       # fapello.com
104.22.22.184       # multporn.net
104.22.23.184       # multporn.net
104.22.24.116       # blacked.com
104.22.24.176       # and6.com
104.22.25.116       # blacked.com
104.22.25.176       # and6.com
104.22.28.118       # opjav.com
104.22.28.150       # gayforit.eu
104.22.28.220       # extralunchmoney.com
104.22.29.118       # opjav.com
104.22.29.150       # gayforit.eu
104.22.29.220       # extralunchmoney.com
104.22.32.95        # 4kporn.xxx
104.22.33.95        # 4kporn.xxx
104.22.34.231       # theync.com
104.22.35.231       # theync.com
104.22.38.75        # indexxx.com
104.22.38.139       # iwantclips.com
104.22.39.75        # indexxx.com
104.22.39.139       # iwantclips.com
104.22.40.171       # e621.net
104.22.40.195       # tushy.com
104.22.41.171       # e621.net
104.22.41.195       # tushy.com
104.22.42.246       # vixen.com
104.22.43.246       # vixen.com
104.22.46.119       # chatroulette.com
104.22.47.119       # chatroulette.com
104.22.52.135       # blackedraw.com
104.22.53.135       # blackedraw.com
104.22.54.208       # myhentaigallery.com
104.22.55.208       # myhentaigallery.com
104.22.56.80        # lewd.ninja
104.22.56.248       # k2s.cc
104.22.57.80        # lewd.ninja
104.22.57.248       # k2s.cc
104.22.58.147       # 7dak.com
104.22.59.147       # 7dak.com
104.22.60.204       # xanimu.com
104.22.61.204       # xanimu.com
104.22.62.96        # adultdvdtalk.com
104.22.63.96        # adultdvdtalk.com
104.22.64.81        # eros.com
104.22.64.127       # pussyspace.com
104.22.65.81        # eros.com
104.22.65.127       # pussyspace.com
104.22.66.105       # deeper.com
104.22.67.105       # deeper.com
104.22.68.108       # virtualrealporn.com
104.22.68.115       # porndudecasting.com
104.22.69.108       # virtualrealporn.com
104.22.69.115       # porndudecasting.com
104.22.72.97        # bang.com
104.22.73.97        # bang.com
104.22.74.191       # 520cc.cc
104.22.75.191       # 520cc.cc
104.23.129.67       # sexchatster.com
104.23.130.4        # jable.tv
104.23.130.62       # shadbase.com
104.23.130.67       # sexchatster.com
104.23.130.70       # dl10.thepluginz.com
104.23.131.4        # jable.tv
104.23.131.47       # cnnamador.com
104.23.131.62       # shadbase.com
104.23.131.70       # dl10.thepluginz.com
104.23.132.47       # cnnamador.com
104.23.133.4        # myhentaicomics.com
104.23.134.4        # myhentaicomics.com
104.23.135.14       # m.porntube.com
104.23.135.18       # sexyfuckgames.com
104.23.135.27       # bigporn.com
104.23.136.14       # m.porntube.com
104.23.136.18       # sexyfuckgames.com
104.23.136.27       # bigporn.com
104.23.137.19       # pornchil.com
104.23.137.26       # en.luxuretv.com
104.23.137.27       # bigporn.com
104.23.138.19       # pornchil.com
104.23.138.26       # en.luxuretv.com
104.23.138.27       # bigporn.com
104.23.139.5        # inthecrack.com
104.23.139.25       # omegle.com
104.23.139.26       # en.luxuretv.com
104.23.139.27       # bigporn.com
104.23.140.5        # inthecrack.com
104.23.140.25       # omegle.com
104.23.140.26       # en.luxuretv.com
104.23.141.25       # omegle.com
104.23.141.26       # en.luxuretv.com
104.23.142.25       # omegle.com
104.23.143.25       # omegle.com
104.24.0.30         # teenmegaworld.net
104.24.1.30         # teenmegaworld.net
104.24.4.40         # familysexmassage.com
104.24.5.40         # familysexmassage.com
104.24.80.14        # 21naturals.com
104.24.81.14        # 21naturals.com
104.24.82.3         # videosdeputas.xxx
104.24.83.3         # videosdeputas.xxx
104.24.232.12       # transsexualangel.com
104.24.233.12       # transsexualangel.com
104.24.248.24       # squirtalicious.com
104.24.249.24       # squirtalicious.com
104.25.13.119       # ragingstallion.com
104.25.14.119       # ragingstallion.com
104.25.16.19        # mommysgirl.com
104.25.17.19        # mommysgirl.com
104.25.49.71        # gapingangels.com
104.25.50.71        # gapingangels.com
104.25.56.13        # underthebed.com
104.25.57.13        # underthebed.com
104.25.63.67        # wearehairy.com
104.25.64.67        # wearehairy.com
104.25.69.48        # nextdoortaboo.com
104.25.70.48        # nextdoortaboo.com
104.25.103.57       # eroticax.com
104.25.104.57       # eroticax.com
104.25.111.111      # javbus.com
104.25.112.111      # javbus.com
104.25.121.54       # adserver.penthouse.com
104.25.122.54       # adserver.penthouse.com
104.25.146.13       # assholefever.com
104.25.147.13       # assholefever.com
104.25.157.37       # dpfanatics.com
104.25.158.37       # dpfanatics.com
104.25.167.109      # cdn.pornsites.xxx
104.25.168.109      # cdn.pornsites.xxx
104.25.172.23       # veopornogratis.xxx
104.25.173.23       # veopornogratis.xxx
104.25.185.51       # devilsfilm.com
104.25.186.51       # devilsfilm.com
104.25.201.96       # allblackx.com
104.25.202.96       # allblackx.com
104.25.205.47       # vivid.com
104.25.205.97       # analteenangels.com
104.25.206.47       # vivid.com
104.25.206.97       # analteenangels.com
104.25.209.108      # 21sextury.com
104.25.210.108      # 21sextury.com
104.25.215.45       # nextdoorstudios.com
104.25.216.45       # nextdoorstudios.com
104.25.222.13       # mommyblowsbest.com
104.25.223.13       # mommyblowsbest.com
104.25.231.88       # thebestfetishsites.com
104.25.232.88       # thebestfetishsites.com
104.26.0.11         # web2sex.com
104.26.0.13         # hdsex.org
104.26.0.16         # crazyporn.xxx
104.26.0.17         # jlist.com
104.26.0.36         # documentingreality.com
104.26.0.44         # milf300.com
104.26.0.47         # loveshack.org
104.26.0.49         # hdporn-movies.com
104.26.0.52         # hentaiasmr.moe
104.26.0.53         # join.oyeloca.com
104.26.0.54         # bdsmlr.com
104.26.0.68         # join.hookup.com
104.26.0.74         # everydayporn.co
104.26.0.84         # hentai-paradise.fr
104.26.0.93         # perezhilton.com
104.26.0.96         # cdn.loverslab.com
104.26.0.99         # laidhub.com
104.26.0.102        # reiporno.com
104.26.0.103        # konyadakihurdaci.com
104.26.0.108        # hoes.tube
